Year,SOI table,XLSX column,XLSX row,Variable,Filing status,AGI lower bound,AGI upper bound,Count,Taxable only,Full population,Value
2015,Table 1.4,N,27,qualified_dividends,All,5000000.0,10000000.0,True,False,False,26053.0
2015,Table 1.4,BA,27,rent_and_royalty_net_income,All,5000000.0,10000000.0,False,False,False,2418718000.0
2015,Table 1.4,BC,27,rent_and_royalty_net_losses,All,5000000.0,10000000.0,False,False,False,293341000.0
2015,Table 1.4,AZ,27,rent_and_royalty_net_income,All,5000000.0,10000000.0,True,False,False,11658.0
2015,Table 1.4,BB,27,rent_and_royalty_net_losses,All,5000000.0,10000000.0,True,False,False,3917.0
2015,Table 1.4,BU,27,taxable_social_security,All,5000000.0,10000000.0,False,False,False,165281000.0
2015,Table 1.4,BT,27,taxable_social_security,All,5000000.0,10000000.0,True,False,False,5307.0
2015,Table 1.4,BS,27,total_social_security,All,5000000.0,10000000.0,False,False,False,194448000.0
2015,Table 1.4,BR,27,total_social_security,All,5000000.0,10000000.0,True,False,False,5307.0
2015,Table 1.4,EI,27,income_tax_before_credits,All,5000000.0,10000000.0,False,False,False,56313454000.0
2015,Table 1.4,EH,27,income_tax_before_credits,All,5000000.0,10000000.0,True,False,False,28660.0
2015,Table 1.4,I,27,taxable_interest_income,All,5000000.0,10000000.0,False,False,False,4565985000.0
2015,Table 1.4,H,27,taxable_interest_income,All,5000000.0,10000000.0,True,False,False,28312.0
2015,Table 1.4,BQ,27,unemployment_compensation,All,5000000.0,10000000.0,False,False,False,413000.0
2015,Table 1.4,BP,27,unemployment_compensation,All,5000000.0,10000000.0,True,False,False,63.0
2015,Table 1.4,G,27,employment_income,All,5000000.0,10000000.0,False,False,False,59258643000.0
2015,Table 1.4,F,27,employment_income,All,5000000.0,10000000.0,True,False,False,23626.0
2015,Table 1.4,EE,28,alternative_minimum_tax,All,10000000.0,inf,False,False,False,2887510000.0
2015,Table 1.4,ED,28,alternative_minimum_tax,All,10000000.0,inf,True,False,False,4587.0
2015,Table 1.4,U,28,business_net_profits,All,10000000.0,inf,False,False,False,4865995000.0
2015,Table 1.4,W,28,business_net_losses,All,10000000.0,inf,False,False,False,1300305000.0
2015,Table 1.4,T,28,business_net_profits,All,10000000.0,inf,True,False,False,3114.0
2015,Table 1.4,V,28,business_net_losses,All,10000000.0,inf,True,False,False,1843.0
2015,Table 1.4,Y,28,capital_gains_distributions,All,10000000.0,inf,False,False,False,6438000.0
2015,Table 1.4,X,28,capital_gains_distributions,All,10000000.0,inf,True,False,False,58.0
2015,Table 1.4,AA,28,capital_gains_gross,All,10000000.0,inf,False,False,False,255037864000.0
2015,Table 1.4,AC,28,capital_gains_losses,All,10000000.0,inf,False,False,False,9459000.0
2015,Table 1.4,Z,28,capital_gains_gross,All,10000000.0,inf,True,False,False,14366.0
2015,Table 1.4,AB,28,capital_gains_losses,All,10000000.0,inf,True,False,False,3276.0
2015,Table 1.4,BI,28,estate_income,All,10000000.0,inf,False,False,False,6829895000.0
2015,Table 1.4,BK,28,estate_losses,All,10000000.0,inf,False,False,False,2637246000.0
2015,Table 1.4,BH,28,estate_income,All,10000000.0,inf,True,False,False,2077.0
2015,Table 1.4,BJ,28,estate_losses,All,10000000.0,inf,True,False,False,1080.0
2015,Table 1.4,K,28,exempt_interest,All,10000000.0,inf,False,False,False,4314263000.0
2015,Table 1.4,J,28,exempt_interest,All,10000000.0,inf,True,False,False,14069.0
2015,Table 1.4,DX,28,count_of_exemptions,All,10000000.0,inf,False,False,False,51036.0
2015,Table 1.4,AI,28,ira_distributions,All,10000000.0,inf,False,False,False,473170000.0
2015,Table 1.4,AH,28,ira_distributions,All,10000000.0,inf,True,False,False,2303.0
2015,Table 1.4,M,28,ordinary_dividends,All,10000000.0,inf,False,False,False,45447147000.0
2015,Table 1.4,L,28,ordinary_dividends,All,10000000.0,inf,True,False,False,17317.0
2015,Table 1.4,BE,28,partnership_and_s_corp_income,All,10000000.0,inf,False,False,False,114166407000.0
2015,Table 1.4,BG,28,partnership_and_s_corp_losses,All,10000000.0,inf,False,False,False,19840013000.0
2015,Table 1.4,BD,28,partnership_and_s_corp_income,All,10000000.0,inf,True,False,False,11004.0
2015,Table 1.4,BF,28,partnership_and_s_corp_losses,All,10000000.0,inf,True,False,False,5257.0
2015,Table 1.4,AK,28,total_pension_income,All,10000000.0,inf,False,False,False,1531145000.0
2015,Table 1.4,AJ,28,total_pension_income,All,10000000.0,inf,True,False,False,4588.0
2015,Table 1.4,AM,28,taxable_pension_income,All,10000000.0,inf,False,False,False,398698000.0
2015,Table 1.4,AL,28,taxable_pension_income,All,10000000.0,inf,True,False,False,3279.0
2015,Table 1.4,O,28,qualified_dividends,All,10000000.0,inf,False,False,False,38148418000.0
2015,Table 1.4,N,28,qualified_dividends,All,10000000.0,inf,True,False,False,17059.0
2015,Table 1.4,BA,28,rent_and_royalty_net_income,All,10000000.0,inf,False,False,False,3724211000.0
2015,Table 1.4,BC,28,rent_and_royalty_net_losses,All,10000000.0,inf,False,False,False,419507000.0
2015,Table 1.4,AZ,28,rent_and_royalty_net_income,All,10000000.0,inf,True,False,False,8655.0
2015,Table 1.4,BB,28,rent_and_royalty_net_losses,All,10000000.0,inf,True,False,False,2800.0
2015,Table 1.4,BU,28,taxable_social_security,All,10000000.0,inf,False,False,False,107963000.0
2015,Table 1.4,BT,28,taxable_social_security,All,10000000.0,inf,True,False,False,3355.0
2015,Table 1.4,BS,28,total_social_security,All,10000000.0,inf,False,False,False,127035000.0
2015,Table 1.4,BR,28,total_social_security,All,10000000.0,inf,True,False,False,3356.0
2015,Table 1.4,EI,28,income_tax_before_credits,All,10000000.0,inf,False,False,False,137359950000.0
2015,Table 1.4,EH,28,income_tax_before_credits,All,10000000.0,inf,True,False,False,18051.0
2015,Table 1.4,I,28,taxable_interest_income,All,10000000.0,inf,False,False,False,18133165000.0
2015,Table 1.4,H,28,taxable_interest_income,All,10000000.0,inf,True,False,False,17947.0
2015,Table 1.4,BQ,28,unemployment_compensation,All,10000000.0,inf,False,False,False,216000.0
2015,Table 1.4,BP,28,unemployment_compensation,All,10000000.0,inf,True,False,False,34.0
2015,Table 1.4,G,28,employment_income,All,10000000.0,inf,False,False,False,96364957000.0
2015,Table 1.4,F,28,employment_income,All,10000000.0,inf,True,False,False,14691.0
2015,Table 2.1,CT,10,charitable_contributions_deductions,All,-inf,inf,False,False,True,221850264000.0
2015,Table 2.1,CS,10,charitable_contributions_deductions,All,-inf,inf,True,False,True,36623657.0
2015,Table 2.1,BX,10,itemized_general_sales_tax_deduction,All,-inf,inf,False,False,True,17641159000.0
2015,Table 2.1,BW,10,itemized_general_sales_tax_deduction,All,-inf,inf,True,False,True,9627447.0
2015,Table 2.1,CF,10,interest_paid_deductions,All,-inf,inf,False,False,True,304461163000.0
2015,Table 2.1,CE,10,interest_paid_deductions,All,-inf,inf,True,False,True,33301990.0
2015,Table 2.1,BL,10,medical_expense_deductions_capped,All,-inf,inf,False,False,True,86931032000.0
2015,Table 2.1,BK,10,medical_expense_deductions_capped,All,-inf,inf,True,False,True,8776985.0
2015,Table 2.1,BN,10,medical_expense_deductions_uncapped,All,-inf,inf,False,False,True,133785340000.0
2015,Table 2.1,BM,10,medical_expense_deductions_uncapped,All,-inf,inf,True,False,True,8776985.0
2015,Table 2.1,CH,10,mortgage_interest_deductions,All,-inf,inf,False,False,True,283004465000.0
2015,Table 2.1,CG,10,mortgage_interest_deductions,All,-inf,inf,True,False,True,32715927.0
2015,Table 2.1,BV,10,itemized_state_income_tax_deductions,All,-inf,inf,False,False,True,335060168000.0
2015,Table 2.1,BU,10,itemized_state_income_tax_deductions,All,-inf,inf,True,False,True,33063383.0
2015,Table 2.1,BZ,10,itemized_real_estate_tax_deductions,All,-inf,inf,False,False,True,188605843000.0
2015,Table 2.1,BY,10,itemized_real_estate_tax_deductions,All,-inf,inf,True,False,True,37613402.0
2015,Table 2.1,BT,10,state_and_local_tax_deductions,All,-inf,inf,False,False,True,352701327000.0
2015,Table 2.1,BS,10,state_and_local_tax_deductions,All,-inf,inf,True,False,True,42690831.0
2015,Table 2.1,BR,10,itemized_taxes_paid_deductions,All,-inf,inf,False,False,True,553015621000.0
2015,Table 2.1,BQ,10,itemized_taxes_paid_deductions,All,-inf,inf,True,False,True,44191436.0
2015,Table 2.1,CT,11,charitable_contributions_deductions,All,0.0,5000.0,False,False,False,138539000.0
2015,Table 2.1,CS,11,charitable_contributions_deductions,All,0.0,5000.0,True,False,False,186787.0
2015,Table 2.1,BX,11,itemized_general_sales_tax_deduction,All,0.0,5000.0,False,False,False,87240000.0
2015,Table 2.1,BW,11,itemized_general_sales_tax_deduction,All,0.0,5000.0,True,False,False,171918.0
2015,Table 2.1,CF,11,interest_paid_deductions,All,0.0,5000.0,False,False,False,1231416000.0
2015,Table 2.1,CE,11,interest_paid_deductions,All,0.0,5000.0,True,False,False,172738.0
2015,Table 2.1,BL,11,medical_expense_deductions_capped,All,0.0,5000.0,False,False,False,2108042000.0
2015,Table 2.1,BK,11,medical_expense_deductions_capped,All,0.0,5000.0,True,False,False,227519.0
2015,Table 2.1,BN,11,medical_expense_deductions_uncapped,All,0.0,5000.0,False,False,False,2154665000.0
2015,Table 2.1,BM,11,medical_expense_deductions_uncapped,All,0.0,5000.0,True,False,False,227519.0
2015,Table 2.1,CH,11,mortgage_interest_deductions,All,0.0,5000.0,False,False,False,1174521000.0
2015,Table 2.1,CG,11,mortgage_interest_deductions,All,0.0,5000.0,True,False,False,167028.0
2015,Table 2.1,BV,11,itemized_state_income_tax_deductions,All,0.0,5000.0,False,False,False,247368000.0
2015,Table 2.1,BU,11,itemized_state_income_tax_deductions,All,0.0,5000.0,True,False,False,74184.0
2015,Table 2.1,BZ,11,itemized_real_estate_tax_deductions,All,0.0,5000.0,False,False,False,824302000.0
2015,Table 2.1,BY,11,itemized_real_estate_tax_deductions,All,0.0,5000.0,True,False,False,218583.0
2015,Table 2.1,BT,11,state_and_local_tax_deductions,All,0.0,5000.0,False,False,False,334608000.0
2015,Table 2.1,BS,11,state_and_local_tax_deductions,All,0.0,5000.0,True,False,False,246102.0
2015,Table 2.1,BR,11,itemized_taxes_paid_deductions,All,0.0,5000.0,False,False,False,1202092000.0
2015,Table 2.1,BQ,11,itemized_taxes_paid_deductions,All,0.0,5000.0,True,False,False,297983.0
2015,Table 2.1,CT,12,charitable_contributions_deductions,All,5000.0,10000.0,False,False,False,316739000.0
2015,Table 2.1,CS,12,charitable_contributions_deductions,All,5000.0,10000.0,True,False,False,225979.0
2015,Table 2.1,BX,12,itemized_general_sales_tax_deduction,All,5000.0,10000.0,False,False,False,110588000.0
2015,Table 2.1,BW,12,itemized_general_sales_tax_deduction,All,5000.0,10000.0,True,False,False,221951.0
2015,Table 2.1,CF,12,interest_paid_deductions,All,5000.0,10000.0,False,False,False,1284063000.0
2015,Table 2.1,CE,12,interest_paid_deductions,All,5000.0,10000.0,True,False,False,194117.0
2015,Table 2.1,BL,12,medical_expense_deductions_capped,All,5000.0,10000.0,False,False,False,3013542000.0
2015,Table 2.1,BK,12,medical_expense_deductions_capped,All,5000.0,10000.0,True,False,False,279663.0
2015,Table 2.1,BN,12,medical_expense_deductions_uncapped,All,5000.0,10000.0,False,False,False,3188696000.0
2015,Table 2.1,BM,12,medical_expense_deductions_uncapped,All,5000.0,10000.0,True,False,False,279663.0
2015,Table 2.1,CH,12,mortgage_interest_deductions,All,5000.0,10000.0,False,False,False,1237451000.0
2015,Table 2.1,CG,12,mortgage_interest_deductions,All,5000.0,10000.0,True,False,False,185501.0
2015,Table 2.1,BV,12,itemized_state_income_tax_deductions,All,5000.0,10000.0,False,False,False,144224000.0
2015,Table 2.1,BU,12,itemized_state_income_tax_deductions,All,5000.0,10000.0,True,False,False,98328.0
2015,Table 2.1,BZ,12,itemized_real_estate_tax_deductions,All,5000.0,10000.0,False,False,False,1007214000.0
2015,Table 2.1,BY,12,itemized_real_estate_tax_deductions,All,5000.0,10000.0,True,False,False,280431.0
2015,Table 2.1,BT,12,state_and_local_tax_deductions,All,5000.0,10000.0,False,False,False,254813000.0
2015,Table 2.1,BS,12,state_and_local_tax_deductions,All,5000.0,10000.0,True,False,False,320279.0
2015,Table 2.1,BR,12,itemized_taxes_paid_deductions,All,5000.0,10000.0,False,False,False,1341118000.0
2015,Table 2.1,BQ,12,itemized_taxes_paid_deductions,All,5000.0,10000.0,True,False,False,366055.0
2015,Table 2.1,CT,13,charitable_contributions_deductions,All,10000.0,15000.0,False,False,False,802263000.0
2015,Table 2.1,CS,13,charitable_contributions_deductions,All,10000.0,15000.0,True,False,False,423728.0
2015,Table 2.1,BX,13,itemized_general_sales_tax_deduction,All,10000.0,15000.0,False,False,False,241775000.0
2015,Table 2.1,BW,13,itemized_general_sales_tax_deduction,All,10000.0,15000.0,True,False,False,366031.0
2015,Table 2.1,CF,13,interest_paid_deductions,All,10000.0,15000.0,False,False,False,2148799000.0
2015,Table 2.1,CE,13,interest_paid_deductions,All,10000.0,15000.0,True,False,False,347692.0
2015,Table 2.1,BL,13,medical_expense_deductions_capped,All,10000.0,15000.0,False,False,False,3936086000.0
2015,Table 2.1,BK,13,medical_expense_deductions_capped,All,10000.0,15000.0,True,False,False,463596.0
2015,Table 2.1,BN,13,medical_expense_deductions_uncapped,All,10000.0,15000.0,False,False,False,4414676000.0
2015,Table 2.1,BM,13,medical_expense_deductions_uncapped,All,10000.0,15000.0,True,False,False,463596.0
2015,Table 2.1,CH,13,mortgage_interest_deductions,All,10000.0,15000.0,False,False,False,2083827000.0
2015,Table 2.1,CG,13,mortgage_interest_deductions,All,10000.0,15000.0,True,False,False,338276.0
2015,Table 2.1,BV,13,itemized_state_income_tax_deductions,All,10000.0,15000.0,False,False,False,242932000.0
2015,Table 2.1,BU,13,itemized_state_income_tax_deductions,All,10000.0,15000.0,True,False,False,192403.0
2015,Table 2.1,BZ,13,itemized_real_estate_tax_deductions,All,10000.0,15000.0,False,False,False,1604278000.0
2015,Table 2.1,BY,13,itemized_real_estate_tax_deductions,All,10000.0,15000.0,True,False,False,472620.0
2015,Table 2.1,BT,13,state_and_local_tax_deductions,All,10000.0,15000.0,False,False,False,484707000.0
2015,Table 2.1,BS,13,state_and_local_tax_deductions,All,10000.0,15000.0,True,False,False,558434.0
2015,Table 2.1,BR,13,itemized_taxes_paid_deductions,All,10000.0,15000.0,False,False,False,2181494000.0
2015,Table 2.1,BQ,13,itemized_taxes_paid_deductions,All,10000.0,15000.0,True,False,False,627733.0
2015,Table 2.1,CT,14,charitable_contributions_deductions,All,15000.0,20000.0,False,False,False,1239419000.0
2015,Table 2.1,CS,14,charitable_contributions_deductions,All,15000.0,20000.0,True,False,False,566996.0
2015,Table 2.1,BX,14,itemized_general_sales_tax_deduction,All,15000.0,20000.0,False,False,False,294130000.0
2015,Table 2.1,BW,14,itemized_general_sales_tax_deduction,All,15000.0,20000.0,True,False,False,400738.0
2015,Table 2.1,CF,14,interest_paid_deductions,All,15000.0,20000.0,False,False,False,2699978000.0
2015,Table 2.1,CE,14,interest_paid_deductions,All,15000.0,20000.0,True,False,False,428197.0
2015,Table 2.1,BL,14,medical_expense_deductions_capped,All,15000.0,20000.0,False,False,False,4297932000.0
2015,Table 2.1,BK,14,medical_expense_deductions_capped,All,15000.0,20000.0,True,False,False,490746.0
2015,Table 2.1,BN,14,medical_expense_deductions_uncapped,All,15000.0,20000.0,False,False,False,5007572000.0
2015,Table 2.1,BM,14,medical_expense_deductions_uncapped,All,15000.0,20000.0,True,False,False,490746.0
2015,Table 2.1,CH,14,mortgage_interest_deductions,All,15000.0,20000.0,False,False,False,2589295000.0
2015,Table 2.1,CG,14,mortgage_interest_deductions,All,15000.0,20000.0,True,False,False,418199.0
2015,Table 2.1,BV,14,itemized_state_income_tax_deductions,All,15000.0,20000.0,False,False,False,352591000.0
2015,Table 2.1,BU,14,itemized_state_income_tax_deductions,All,15000.0,20000.0,True,False,False,313094.0
2015,Table 2.1,BZ,14,itemized_real_estate_tax_deductions,All,15000.0,20000.0,False,False,False,1916831000.0
2015,Table 2.1,BY,14,itemized_real_estate_tax_deductions,All,15000.0,20000.0,True,False,False,557094.0
2015,Table 2.1,BT,14,state_and_local_tax_deductions,All,15000.0,20000.0,False,False,False,646722000.0
2015,Table 2.1,BS,14,state_and_local_tax_deductions,All,15000.0,20000.0,True,False,False,713832.0
2015,Table 2.1,BR,14,itemized_taxes_paid_deductions,All,15000.0,20000.0,False,False,False,2687159000.0
2015,Table 2.1,BQ,14,itemized_taxes_paid_deductions,All,15000.0,20000.0,True,False,False,774558.0
2015,Table 2.1,CT,15,charitable_contributions_deductions,All,20000.0,25000.0,False,False,False,1595153000.0
2015,Table 2.1,CS,15,charitable_contributions_deductions,All,20000.0,25000.0,True,False,False,645356.0
2015,Table 2.1,BX,15,itemized_general_sales_tax_deduction,All,20000.0,25000.0,False,False,False,359337000.0
2015,Table 2.1,BW,15,itemized_general_sales_tax_deduction,All,20000.0,25000.0,True,False,False,436445.0
2015,Table 2.1,CF,15,interest_paid_deductions,All,20000.0,25000.0,False,False,False,3181401000.0
2015,Table 2.1,CE,15,interest_paid_deductions,All,20000.0,25000.0,True,False,False,460451.0
2015,Table 2.1,BL,15,medical_expense_deductions_capped,All,20000.0,25000.0,False,False,False,4344639000.0
2015,Table 2.1,BK,15,medical_expense_deductions_capped,All,20000.0,25000.0,True,False,False,500858.0
2015,Table 2.1,BN,15,medical_expense_deductions_uncapped,All,20000.0,25000.0,False,False,False,5295009000.0
2015,Table 2.1,BM,15,medical_expense_deductions_uncapped,All,20000.0,25000.0,True,False,False,500858.0
2015,Table 2.1,CH,15,mortgage_interest_deductions,All,20000.0,25000.0,False,False,False,2992991000.0
2015,Table 2.1,CG,15,mortgage_interest_deductions,All,20000.0,25000.0,True,False,False,447688.0
2015,Table 2.1,BV,15,itemized_state_income_tax_deductions,All,20000.0,25000.0,False,False,False,503057000.0
2015,Table 2.1,BU,15,itemized_state_income_tax_deductions,All,20000.0,25000.0,True,False,False,406796.0
2015,Table 2.1,BZ,15,itemized_real_estate_tax_deductions,All,20000.0,25000.0,False,False,False,2079351000.0
2015,Table 2.1,BY,15,itemized_real_estate_tax_deductions,All,20000.0,25000.0,True,False,False,616136.0
2015,Table 2.1,BT,15,state_and_local_tax_deductions,All,20000.0,25000.0,False,False,False,862394000.0
2015,Table 2.1,BS,15,state_and_local_tax_deductions,All,20000.0,25000.0,True,False,False,843241.0
2015,Table 2.1,BR,15,itemized_taxes_paid_deductions,All,20000.0,25000.0,False,False,False,3074264000.0
2015,Table 2.1,BQ,15,itemized_taxes_paid_deductions,All,20000.0,25000.0,True,False,False,909333.0
2015,Table 2.1,CT,16,charitable_contributions_deductions,All,25000.0,30000.0,False,False,False,2077193000.0
2015,Table 2.1,CS,16,charitable_contributions_deductions,All,25000.0,30000.0,True,False,False,782028.0
2015,Table 2.1,BX,16,itemized_general_sales_tax_deduction,All,25000.0,30000.0,False,False,False,400764000.0
2015,Table 2.1,BW,16,itemized_general_sales_tax_deduction,All,25000.0,30000.0,True,False,False,428556.0
2015,Table 2.1,CF,16,interest_paid_deductions,All,25000.0,30000.0,False,False,False,3748228000.0
2015,Table 2.1,CE,16,interest_paid_deductions,All,25000.0,30000.0,True,False,False,587849.0
2015,Table 2.1,BL,16,medical_expense_deductions_capped,All,25000.0,30000.0,False,False,False,4753902000.0
2015,Table 2.1,BK,16,medical_expense_deductions_capped,All,25000.0,30000.0,True,False,False,532022.0
2015,Table 2.1,BN,16,medical_expense_deductions_uncapped,All,25000.0,30000.0,False,False,False,6013365000.0
2015,Table 2.1,BM,16,medical_expense_deductions_uncapped,All,25000.0,30000.0,True,False,False,532022.0
2015,Table 2.1,CH,16,mortgage_interest_deductions,All,25000.0,30000.0,False,False,False,3591380000.0
2015,Table 2.1,CG,16,mortgage_interest_deductions,All,25000.0,30000.0,True,False,False,578143.0
2015,Table 2.1,BV,16,itemized_state_income_tax_deductions,All,25000.0,30000.0,False,False,False,766251000.0
2015,Table 2.1,BU,16,itemized_state_income_tax_deductions,All,25000.0,30000.0,True,False,False,557060.0
2015,Table 2.1,BZ,16,itemized_real_estate_tax_deductions,All,25000.0,30000.0,False,False,False,2261238000.0
2015,Table 2.1,BY,16,itemized_real_estate_tax_deductions,All,25000.0,30000.0,True,False,False,689101.0
2015,Table 2.1,BT,16,state_and_local_tax_deductions,All,25000.0,30000.0,False,False,False,1167016000.0
2015,Table 2.1,BS,16,state_and_local_tax_deductions,All,25000.0,30000.0,True,False,False,985616.0
2015,Table 2.1,BR,16,itemized_taxes_paid_deductions,All,25000.0,30000.0,False,False,False,3612496000.0
2015,Table 2.1,BQ,16,itemized_taxes_paid_deductions,All,25000.0,30000.0,True,False,False,1055485.0
2015,Table 2.1,CT,17,charitable_contributions_deductions,All,30000.0,35000.0,False,False,False,2231311000.0
2015,Table 2.1,CS,17,charitable_contributions_deductions,All,30000.0,35000.0,True,False,False,845049.0
2015,Table 2.1,BX,17,itemized_general_sales_tax_deduction,All,30000.0,35000.0,False,False,False,403013000.0
2015,Table 2.1,BW,17,itemized_general_sales_tax_deduction,All,30000.0,35000.0,True,False,False,409050.0
2015,Table 2.1,CF,17,interest_paid_deductions,All,30000.0,35000.0,False,False,False,4214763000.0
2015,Table 2.1,CE,17,interest_paid_deductions,All,30000.0,35000.0,True,False,False,666457.0
2015,Table 2.1,BL,17,medical_expense_deductions_capped,All,30000.0,35000.0,False,False,False,4039786000.0
2015,Table 2.1,BK,17,medical_expense_deductions_capped,All,30000.0,35000.0,True,False,False,462326.0
2015,Table 2.1,BN,17,medical_expense_deductions_uncapped,All,30000.0,35000.0,False,False,False,5344248000.0
2015,Table 2.1,BM,17,medical_expense_deductions_uncapped,All,30000.0,35000.0,True,False,False,462326.0
2015,Table 2.1,CH,17,mortgage_interest_deductions,All,30000.0,35000.0,False,False,False,3946351000.0
2015,Table 2.1,CG,17,mortgage_interest_deductions,All,30000.0,35000.0,True,False,False,654008.0
2015,Table 2.1,BV,17,itemized_state_income_tax_deductions,All,30000.0,35000.0,False,False,False,1041293000.0
2015,Table 2.1,BU,17,itemized_state_income_tax_deductions,All,30000.0,35000.0,True,False,False,693840.0
2015,Table 2.1,BZ,17,itemized_real_estate_tax_deductions,All,30000.0,35000.0,False,False,False,2593568000.0
2015,Table 2.1,BY,17,itemized_real_estate_tax_deductions,All,30000.0,35000.0,True,False,False,810615.0
2015,Table 2.1,BT,17,state_and_local_tax_deductions,All,30000.0,35000.0,False,False,False,1444306000.0
2015,Table 2.1,BS,17,state_and_local_tax_deductions,All,30000.0,35000.0,True,False,False,1102890.0
2015,Table 2.1,BR,17,itemized_taxes_paid_deductions,All,30000.0,35000.0,False,False,False,4280465000.0
2015,Table 2.1,BQ,17,itemized_taxes_paid_deductions,All,30000.0,35000.0,True,False,False,1172960.0
2015,Table 2.1,CT,18,charitable_contributions_deductions,All,35000.0,40000.0,False,False,False,2750188000.0
2015,Table 2.1,CS,18,charitable_contributions_deductions,All,35000.0,40000.0,True,False,False,982127.0
2015,Table 2.1,BX,18,itemized_general_sales_tax_deduction,All,35000.0,40000.0,False,False,False,440235000.0
2015,Table 2.1,BW,18,itemized_general_sales_tax_deduction,All,35000.0,40000.0,True,False,False,372727.0
2015,Table 2.1,CF,18,interest_paid_deductions,All,35000.0,40000.0,False,False,False,5435778000.0
2015,Table 2.1,CE,18,interest_paid_deductions,All,35000.0,40000.0,True,False,False,841538.0
2015,Table 2.1,BL,18,medical_expense_deductions_capped,All,35000.0,40000.0,False,False,False,4079939000.0
2015,Table 2.1,BK,18,medical_expense_deductions_capped,All,35000.0,40000.0,True,False,False,457498.0
2015,Table 2.1,BN,18,medical_expense_deductions_uncapped,All,35000.0,40000.0,False,False,False,5585290000.0
2015,Table 2.1,BM,18,medical_expense_deductions_uncapped,All,35000.0,40000.0,True,False,False,457498.0
2015,Table 2.1,CH,18,mortgage_interest_deductions,All,35000.0,40000.0,False,False,False,5122692000.0
2015,Table 2.1,CG,18,mortgage_interest_deductions,All,35000.0,40000.0,True,False,False,830762.0
2015,Table 2.1,BV,18,itemized_state_income_tax_deductions,All,35000.0,40000.0,False,False,False,1511583000.0
2015,Table 2.1,BU,18,itemized_state_income_tax_deductions,All,35000.0,40000.0,True,False,False,899962.0
2015,Table 2.1,BZ,18,itemized_real_estate_tax_deductions,All,35000.0,40000.0,False,False,False,3149207000.0
2015,Table 2.1,BY,18,itemized_real_estate_tax_deductions,All,35000.0,40000.0,True,False,False,974691.0
2015,Table 2.1,BT,18,state_and_local_tax_deductions,All,35000.0,40000.0,False,False,False,1951818000.0
2015,Table 2.1,BS,18,state_and_local_tax_deductions,All,35000.0,40000.0,True,False,False,1272689.0
2015,Table 2.1,BR,18,itemized_taxes_paid_deductions,All,35000.0,40000.0,False,False,False,5378442000.0
2015,Table 2.1,BQ,18,itemized_taxes_paid_deductions,All,35000.0,40000.0,True,False,False,1348557.0
2015,Table 2.1,CT,19,charitable_contributions_deductions,All,40000.0,45000.0,False,False,False,3230088000.0
2015,Table 2.1,CS,19,charitable_contributions_deductions,All,40000.0,45000.0,True,False,False,1073843.0
2015,Table 2.1,BX,19,itemized_general_sales_tax_deduction,All,40000.0,45000.0,False,False,False,490661000.0
2015,Table 2.1,BW,19,itemized_general_sales_tax_deduction,All,40000.0,45000.0,True,False,False,411600.0
2015,Table 2.1,CF,19,interest_paid_deductions,All,40000.0,45000.0,False,False,False,6009927000.0
2015,Table 2.1,CE,19,interest_paid_deductions,All,40000.0,45000.0,True,False,False,948445.0
2015,Table 2.1,BL,19,medical_expense_deductions_capped,All,40000.0,45000.0,False,False,False,3972063000.0
2015,Table 2.1,BK,19,medical_expense_deductions_capped,All,40000.0,45000.0,True,False,False,452333.0
2015,Table 2.1,BN,19,medical_expense_deductions_uncapped,All,40000.0,45000.0,False,False,False,5649836000.0
2015,Table 2.1,BM,19,medical_expense_deductions_uncapped,All,40000.0,45000.0,True,False,False,452333.0
2015,Table 2.1,CH,19,mortgage_interest_deductions,All,40000.0,45000.0,False,False,False,5651139000.0
2015,Table 2.1,CG,19,mortgage_interest_deductions,All,40000.0,45000.0,True,False,False,939209.0
2015,Table 2.1,BV,19,itemized_state_income_tax_deductions,All,40000.0,45000.0,False,False,False,1985224000.0
2015,Table 2.1,BU,19,itemized_state_income_tax_deductions,All,40000.0,45000.0,True,False,False,955900.0
2015,Table 2.1,BZ,19,itemized_real_estate_tax_deductions,All,40000.0,45000.0,False,False,False,3272842000.0
2015,Table 2.1,BY,19,itemized_real_estate_tax_deductions,All,40000.0,45000.0,True,False,False,1069338.0
2015,Table 2.1,BT,19,state_and_local_tax_deductions,All,40000.0,45000.0,False,False,False,2475885000.0
2015,Table 2.1,BS,19,state_and_local_tax_deductions,All,40000.0,45000.0,True,False,False,1367500.0
2015,Table 2.1,BR,19,itemized_taxes_paid_deductions,All,40000.0,45000.0,False,False,False,6020858000.0
2015,Table 2.1,BQ,19,itemized_taxes_paid_deductions,All,40000.0,45000.0,True,False,False,1433569.0
2015,Table 2.1,CT,20,charitable_contributions_deductions,All,45000.0,50000.0,False,False,False,3163725000.0
2015,Table 2.1,CS,20,charitable_contributions_deductions,All,45000.0,50000.0,True,False,False,1130376.0
2015,Table 2.1,BX,20,itemized_general_sales_tax_deduction,All,45000.0,50000.0,False,False,False,468137000.0
2015,Table 2.1,BW,20,itemized_general_sales_tax_deduction,All,45000.0,50000.0,True,False,False,391616.0
2015,Table 2.1,CF,20,interest_paid_deductions,All,45000.0,50000.0,False,False,False,6888540000.0
2015,Table 2.1,CE,20,interest_paid_deductions,All,45000.0,50000.0,True,False,False,1043221.0
