STATE,AGI_STUB,N1,MARS1,MARS2,MARS4,ELF,CPREP,PREP,DIR_DEP,N2,NUMDEP,TOTAL_VITA,VITA,MVITA,TCE,VITA_EIC,RAC,ELDERLY,A00100,N02650,A02650,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00700,A00700,N00900,A00900,N01000,A01000,N01400,A01400,N01700,A01700,SCHF,N02300,A02300,N02500,A02500,N26270,A26270,N02900,A02900,N03220,A03220,N03300,A03300,N03270,A03270,N03150,A03150,N03210,A03210,N03230,A03230,N03240,A03240,N04470,A04470,N17000,A17000,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N18800,A18800,N19300,A19300,N19500,A19500,N19530,A19530,N19550,A19550,N19570,A19570,N19700,A19700,N20800,A20800,N20950,A20950,N04800,A04800,N05800,A05800,N09600,A09600,N05780,A05780,N07100,A07100,N07300,A07300,N07180,A07180,N07230,A07230,N07240,A07240,N07220,A07220,N07260,A07260,N09400,A09400,N85770,A85770,N85775,A85775,N09750,A09750,N10600,A10600,N59660,A59660,N59720,A59720,N11070,A11070,N10960,A10960,N11560,A11560,N06500,A06500,N10300,A10300,N85530,A85530,N85300,A85300,N11901,A11901,N11900,A11900,N11902,A11902,N12000,A12000
VA,0,"3,961,000","1,854,050","1,506,530","496,130","3,484,310","258,360","1,714,280","2,554,830","7,570,980","2,352,440","89,100","32,570","6,020","50,510","8,730","539,130","954,150","309,803,887","3,948,670","314,072,786","3,350,190","220,151,790","1,200,520","2,106,681","842,930","7,119,889","791,260","5,520,939","882,480","1,160,330","636,460","8,427,841","734,100","17,312,670","398,760","7,505,178","824,470","25,467,111","37,750","75,770","276,856","556,250","8,746,352","221,370","17,500,069","1,004,670","4,268,899","99,520","24,999","31,040","865,955","102,520","805,905","71,440","336,187","325,110","363,674","33,490","80,768","12,360","239,921","1,507,430","42,810,071","301,440","3,142,099","1,390,890","11,383,739","83,270","85,439","1,290,470","5,704,767","1,502,930","18,030,139","1,112,270","735,258","1,147,490","11,456,827","23,730","134,091","74,120","43,589","71,300","128,046","39,750","302,804","1,227,550","7,296,007","361,020","3,171,498","25,470","327,912","3,201,470","225,217,391","3,195,090","45,788,581","167,510","862,958","97,160","94,933","1,249,370","1,543,068","268,550","259,872","202,520","116,813","240,560","265,724","235,600","40,178","560,720","681,796","42,390","30,442","479,360","1,608,893","174,180","875,792","195,670","966,918","107,430","86,061","3,796,280","52,599,205","610,040","1,417,038","517,170","1,220,400","400,140","522,236","202,690","185,534","75,830","55,284","2,939,410","44,245,528","3,136,470","46,867,067","133,460","232,910","142,180","487,440","855,740","4,620,626","3,017,010","10,270,436","2,945,030","8,601,050","93,540","1,669,386"
VA,1,"41,260","25,170","12,660","1,790","28,840","6,440","23,500","12,490","61,510","10,010",600,330,20,260,0,"1,700","18,800","-3,633,748","28,940","-3,582,356","10,540","412,642","11,700","105,425","8,600","79,649","7,910","56,090","1,900","6,399","13,950","-237,447","11,140","285,165","3,060","53,808","4,580","78,200","2,820",230,"1,008",100,538,"7,250","-827,943","9,250","51,392",190,47,90,"1,993","2,290","13,202",260,"1,284","1,760","2,100","1,800","6,575",150,"3,442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,370","5,780",100,"5,349","1,180",380,240,310,20,3,0,0,60,38,30,19,110,77,0,0,"4,560","11,480","6,370","43,253","6,790","41,384",40,41,"20,550","115,944","3,470","3,808","2,330","2,641","1,490","2,395","2,080","2,028","4,610","4,478","1,200","5,469","6,690","20,610",290,473,40,165,"3,850","6,615","18,960","102,035","18,060","80,608","1,150","21,426"
VA,2,"487,350","406,070","32,610","41,290","412,250","38,770","173,800","295,290","420,630","91,720","17,510","8,060",400,"9,050","3,490","57,220","74,980","2,527,137","487,350","2,603,292","384,090","2,127,359","60,160","25,814","40,830","50,039","37,480","35,021","5,300","3,664","71,280","242,414","33,360","26,766","16,640","64,847","38,100","178,549","2,430","4,850","12,147","1,260","5,741","5,040","-17,370","73,880","76,155",700,150,130,755,"4,940","14,596","1,120","3,297","8,230","7,854","5,550","17,674",150,581,"17,370","281,761","12,050","116,161","6,490","9,840","6,960","2,921","11,270","35,821","16,330","53,369","9,180","4,346","9,280","69,366",200,"1,111",410,190,950,"1,675",310,448,"10,200","13,998","6,970","23,329",300,"1,653","59,330","104,100","58,780","12,197",20,217,"4,810","1,658","4,160",540,"2,600",86,20,7,910,249,200,42,310,122,50,10,"59,590","45,163","22,820","122,656","23,940","121,172",410,211,"422,100","375,212","145,280","159,059","125,780","139,758","42,560","28,158","17,200","15,275","15,160","8,290","57,190","11,658","119,070","58,612",30,20,30,74,"47,680","23,278","396,900","339,597","395,270","336,273","2,110","3,324"
VA,3,"738,680","457,910","98,670","163,710","653,590","46,570","296,420","548,200","1,179,760","391,450","27,920","11,580",860,"15,480","3,550","153,320","148,170","12,740,594","738,680","12,948,758","600,270","10,099,115","96,440","64,924","56,290","121,486","51,450","84,749","22,280","13,660","125,060","970,037","45,130","89,707","41,420","290,405","104,860","1,133,376","4,270","18,880","61,278","52,110","98,676","11,540","20,786","147,190","208,164","4,280",961,430,"2,822","11,010","33,063","5,370","16,666","33,150","31,541","3,260","8,956",300,"2,429","63,100","993,068","35,990","325,333","39,540","41,644","17,250","9,042","38,400","106,837","61,830","174,657","35,670","15,324","31,620","222,603",740,"3,981","1,260",686,"3,450","5,871",630,795,"42,380","100,932","24,230","149,972",950,"6,235","490,700","3,173,110","490,740","340,462",120,221,"28,110","8,957","152,180","50,806","6,390",362,"8,990","3,010","41,830","24,163","64,410","10,394","38,040","12,247","1,100",344,"101,930","175,083","70,350","345,431","72,290","346,468","32,540","18,438","697,420","2,063,941","266,160","848,747","230,330","746,335","186,460","253,713","40,770","35,894","34,700","20,782","401,650","289,656","482,770","487,154",80,79,40,252,"78,830","86,972","642,400","1,660,798","639,370","1,652,812","4,290","7,986"
VA,4,"878,290","472,330","202,170","168,850","780,100","52,660","356,540","648,590","1,582,130","507,320","25,660","9,670","1,480","14,510","1,670","163,550","176,820","32,016,864","878,290","32,416,371","769,770","26,695,310","159,240","112,822","93,100","244,689","85,860","176,608","98,020","66,084","112,080","854,601","75,710","197,009","59,880","568,327","146,690","2,560,781","6,370","20,270","76,379","130,480","895,285","21,310","145,201","201,870","399,507","18,500","4,368","1,050","9,794","14,780","64,557","15,320","55,649","93,410","104,768","3,270","7,721",710,"3,206","198,510","3,284,483","74,640","651,006","168,520","293,228","22,390","17,917","134,260","344,070","197,440","717,856","127,360","54,453","119,880","815,401","2,740","14,459","4,470","3,465","16,300","28,188","1,410","1,962","143,210","422,790","75,810","609,414","2,760","15,951","842,620","16,749,012","839,360","2,084,907",130,429,"40,050","29,172","342,900","289,976","19,330","1,600","40,590","24,262","68,450","70,217","133,550","23,699","180,630","165,393","5,810","3,116","76,970","181,598","57,820","280,536","63,300","310,174","46,690","31,239","857,900","3,702,874","191,640","404,201","156,390","330,787","143,290","201,829","44,600","39,388","17,640","16,850","702,540","1,794,932","741,220","2,020,137",140,124,70,357,"136,100","214,348","737,430","1,888,138","731,770","1,869,725","8,010","18,413"
VA,5,"540,840","241,140","217,670","61,620","476,610","33,600","240,590","363,570","1,067,190","309,170","9,680","2,090","1,120","6,480",20,"74,450","144,860","33,304,290","540,840","33,695,315","466,650","26,079,190","165,380","135,010","104,560","356,450","97,100","261,597","136,610","105,854","76,930","653,493","86,470","324,272","60,340","753,776","130,840","3,343,934","5,770","11,300","42,851","108,850","1,643,207","22,180","232,478","160,180","391,025","18,710","4,577","1,460","14,551","11,290","66,832","13,940","58,930","77,030","89,376","5,770","12,174",930,"3,781","230,390","4,300,713","63,550","607,879","211,390","599,507","13,950","15,156","187,940","527,490","229,850","1,228,572","163,380","74,481","169,190","1,240,639","3,740","18,596","7,550","5,152","22,010","40,269","2,050","3,491","176,240","594,280","68,930","538,980","3,180","18,990","536,670","21,718,825","534,870","3,100,010",600,"1,798","13,890","23,576","202,530","277,342","28,080","3,408","27,600","16,130","42,020","52,244","37,410","6,024","127,780","190,871","7,010","4,508","52,980","140,051","13,290","69,265","18,550","96,644","16,270","15,892","532,540","3,860,500","3,490","1,223","2,330",879,"22,250","30,057","28,230","26,232","3,160","4,152","511,890","2,822,678","519,390","2,996,825",150,218,80,235,"126,900","277,531","412,190","1,132,658","405,220","1,109,609","9,510","23,049"
VA,6,"374,560","115,180","222,030","27,440","330,590","22,830","172,250","242,860","844,350","247,890","4,230",520,880,"2,840",0,"40,100","112,500","32,517,337","374,560","32,851,008","323,000","24,666,064","153,720","145,812","102,610","431,548","95,650","322,780","137,990","119,821","59,050","569,624","86,200","428,537","54,820","889,314","109,750","3,577,574","4,660","7,260","28,085","84,290","1,672,469","21,380","282,870","107,740","333,671","15,590","4,110","1,660","20,636","9,060","64,316","10,190","51,887","42,990","48,934","1,780","3,694",960,"4,849","217,830","4,616,247","45,170","462,666","205,310","834,780","8,730","12,034","192,570","620,194","217,560","1,565,232","161,640","85,904","173,700","1,443,163","3,630","17,225","8,990","6,028","21,720","44,026","2,700","5,190","174,870","659,570","51,790","388,698","3,010","20,874","373,280","22,781,623","372,240","3,469,619","1,680","3,224","5,200","14,359","151,670","237,837","30,840","4,930","26,680","16,216","32,400","41,946",0,0,"101,070","164,592","6,420","4,440","40,940","118,701","3,010","12,757","6,260","30,248","5,950","7,663","370,920","4,025,803",0,0,0,0,"3,220","4,686","22,230","20,711",500,617,"368,680","3,231,783","370,100","3,379,655",230,153,120,605,"98,950","267,775","274,730","908,032","267,700","878,514","9,460","29,518"
VA,7,"635,410","113,330","486,010","26,350","564,300","39,120","294,670","356,450","1,642,200","520,890","3,250",310,"1,140","1,800",0,"42,960","195,310","87,478,103","635,410","88,410,336","558,780","65,374,524","349,480","409,825","260,720","1,571,204","245,840","1,210,569","338,560","358,139","117,430","1,824,140","227,830","1,997,590","111,850","2,707,376","208,420","9,324,567","7,700","10,260","43,036","133,350","3,163,667","59,810","1,334,448","214,420","932,233","33,250","8,739","7,940","127,114","21,650","185,991","21,450","113,480","68,540","79,101","12,070","23,974","3,110","17,067","521,900","13,968,317","60,480","739,525","505,650","3,466,446","10,790","19,991","480,690","2,076,065","521,650","5,876,967","406,590","278,185","433,720","4,445,549","8,350","42,393","28,940","16,952","6,880","8,017","11,270","24,272","444,710","2,016,063","93,740","731,479","7,480","60,153","634,450","65,517,830","633,380","11,444,518","16,900","39,014","3,410","14,129","272,230","317,367","92,590","22,366","64,090","38,205","54,900","76,867",0,0,"112,700","148,411","14,870","10,350","84,100","328,484",520,"1,894","3,960","17,755","4,540","8,761","631,620","12,364,324",0,0,0,0,860,"1,398","47,580","46,006",60,115,"632,050","11,127,153","632,790","11,533,782","6,930","1,977","2,850","1,509","225,250","952,012","408,870","1,768,870","389,640","1,639,822","25,760","129,049"
VA,8,"226,870","19,540","201,530","4,300","203,800","15,630","125,430","80,920","659,870","231,540",260,20,130,100,0,"5,720","69,810","63,389,223","226,870","64,315,562","205,110","44,674,770","169,370","369,848","144,260","1,854,940","138,760","1,484,208","122,020","220,059","50,590","2,212,558","136,130","3,258,313","43,970","1,791,919","73,210","4,690,153","2,870","2,580","11,399","39,500","1,080,902","50,350","3,635,212","70,070","926,339","7,920","1,950","11,810","320,424","18,090","212,663","3,120","28,410",0,0,0,0,"3,290","31,636","221,200","9,615,818","9,200","219,554","217,300","3,185,022","2,860","7,308","209,550","1,473,901","221,160","4,863,043","178,260","171,609","182,900","2,670,677","3,530","24,066","18,300","9,451",0,0,"13,080","50,997","200,720","1,465,230","33,370","367,817","4,740","79,007","226,710","51,436,384","226,640","11,871,136","132,620","559,430",460,"2,429","98,140","95,841","67,180","47,519","30,950","16,824",0,0,0,0,90,83,"6,330","5,524","44,290","328,723",0,0,540,"2,722",830,"2,917","225,720","11,937,925",0,0,0,0,0,0,0,0,0,0,"226,520","11,775,295","226,740","12,332,266","97,180","68,506","105,430","99,337","118,890","1,313,222","107,250","903,357","89,950","636,492","21,570","266,865"
VA,9,"26,420","2,250","23,400",550,"23,980","1,910","20,900","4,860","79,640","29,850",0,0,0,0,0,110,"8,770","17,678,117","26,420","18,131,054","22,800","9,900,883","24,020","181,845","21,760","773,937","21,210","628,523","12,520","69,496","7,030","688,892","21,780","1,804,317","4,850","272,178","5,860","434,701",520,120,528,"4,340","126,548","14,210","3,577,115","13,040","452,937",340,82,"4,040","198,566","5,730","88,108",460,"4,620",0,0,0,0,"1,400","33,908","26,060","2,146,289",320,"16,396","25,740","1,005,226",250,784,"25,070","289,187","26,060","1,332,803","21,200","30,781","19,950","390,373",550,"7,409","3,000","1,153",0,0,"4,540","46,836","24,620","480,712","4,180","103,158","1,430","47,904","26,400","15,532,713","26,410","4,510,062","13,340","143,081",30,180,"16,750","64,401","13,830","39,360","2,860","1,654",0,0,0,0,0,0,620,"1,287","9,120","128,332",0,0,40,257,110,633,"26,250","4,539,289",0,0,0,0,0,0,0,0,0,0,"26,390","4,445,662","26,410","4,740,702","19,940","62,048","23,140","89,927","14,560","580,227","11,740","372,502","5,940","135,995","6,700","236,507"
VA,10,"11,310","1,140","9,780",230,"10,250",840,"10,190","1,610","33,700","12,610",0,0,0,0,0,10,"4,130","31,785,970","11,310","32,283,446","9,170","10,121,933","11,010","555,356","10,200","1,635,947","10,000","1,260,794","7,290","197,154","3,070","649,529","10,350","8,900,994","1,940","113,228","2,170","145,276",350,20,145,"1,970","59,319","8,300","9,117,272","7,040","497,476",60,15,"2,440","169,300","3,660","62,577",190,"1,964",0,0,0,0,"1,360","139,022","11,070","3,603,375",40,"3,579","10,950","1,948,046",100,286,"10,740","231,202","11,070","2,217,640","9,000","20,175","7,260","159,056",250,"4,851","1,210",512,0,0,"3,760","168,813","10,610","1,542,432","2,010","258,651","1,620","77,145","11,300","28,203,794","11,300","8,949,890","2,000","110,195",10,93,"8,570","208,648","7,700","140,238",750,505,0,0,0,0,0,0,200,863,"4,890","151,278",0,0,10,94,50,266,"11,260","9,613,393",0,0,0,0,0,0,0,0,0,0,"11,300","8,741,242","11,310","9,297,324","8,500","99,312","10,380","294,979","4,720","898,646","6,550","1,194,449","2,130","261,200","4,990","933,249"
WA,0,"3,568,430","1,728,820","1,409,680","380,010","3,131,670","211,530","1,462,640","2,174,340","6,875,490","2,087,390","81,390","25,910","3,230","52,260","6,740","396,970","877,920","298,355,904","3,555,260","302,361,371","2,955,550","204,003,481","1,177,080","2,780,272","758,300","8,859,552","705,750","7,021,130","57,020","144,667","493,970","8,632,791","714,380","27,365,294","368,390","7,403,268","657,360","17,736,630","23,290","146,360","805,944","519,380","8,145,500","217,030","16,399,252","862,540","4,005,467","64,980","16,706","24,840","558,188","111,900","824,489","67,630","344,983","297,680","313,254","27,770","60,179","23,130","504,791","1,121,590","29,934,146","230,630","2,517,574","88,070","1,058,181","934,040","2,689,606","1,017,600","5,265,302","1,110,800","9,321,580","479,220","220,874","895,780","9,247,171","30,050","150,650","91,970","61,803","57,100","104,583","35,160","359,351","881,020","6,215,390","237,000","2,259,784","41,260","718,852","2,984,720","228,860,242","2,969,970","46,848,435","85,600","453,095","57,290","62,618","1,102,760","1,758,035","253,290","529,484","133,210","74,767","197,720","201,152","169,960","30,053","529,730","682,463","31,230","35,190","389,480","1,425,399","79,850","269,583","99,930","318,743","110,710","86,518","3,385,700","52,092,460","434,900","935,286","361,730","810,492","296,080","405,168","159,550","134,002","31,950","33,383","2,756,130","45,090,597","2,883,310","47,808,063","121,010","212,569","140,070","868,127","798,090","5,343,502","2,662,040","9,516,683","2,581,200","7,345,688","102,240","2,170,995"
WA,1,"44,080","27,370","13,780","1,820","29,320","7,720","24,710","10,020","65,610","9,810",570,270,0,290,10,"1,070","22,020","-4,389,975","30,900","-4,321,414","10,050","368,881","14,400","105,880","9,350","105,207","8,440","74,292",260,"5,122","13,700","-283,323","13,520","373,045","3,270","57,300","4,870","66,665","2,090",310,"2,030",80,469,"7,630","-1,080,956","9,620","68,561",120,27,70,961,"2,450","13,355",250,"1,327","2,010","2,229","1,750","6,096",520,"23,928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670,"3,497",100,"3,330",490,146,140,104,20,1,0,0,20,13,20,15,70,44,0,0,"4,600","12,849","2,900","16,194","3,060","13,772",30,29,"18,190","139,134","3,390","3,497","2,300","2,456","1,410","2,224","1,930","1,708","2,000","2,885",580,"3,393","5,860","19,311",260,600,60,428,"3,330","7,492","16,640","127,411","15,460","86,714","1,490","40,697"
WA,2,"376,450","316,000","30,520","25,990","313,750","25,720","121,080","205,300","337,900","64,410","16,110","5,310",190,"10,610","2,410","30,690","72,300","1,954,398","376,440","2,016,636","283,150","1,619,888","62,720","29,182","36,430","53,223","32,750","32,980",610,524,"45,290","152,089","31,940","20,309","17,450","70,217","33,620","163,785","1,030","4,890","16,958",830,"2,988","5,440","-11,549","50,060","62,238",380,77,120,999,"3,910","12,087",860,"2,907","7,470","6,033","5,110","15,445",290,"1,574","16,340","284,068","11,610","115,143",530,"2,168","12,430","12,331","12,260","45,516","15,240","62,261","4,460","1,631","9,340","70,716",240,"1,263",750,423,930,"1,964",320,586,"9,180","11,189","6,340","16,895",490,"2,807","46,320","87,619","45,780","9,756",100,72,"2,360",770,"3,230",386,"2,020",92,0,0,810,199,80,18,190,46,20,5,"37,410","28,634","7,970","35,087","8,280","32,693",260,140,"313,840","277,519","106,280","103,619","92,260","92,467","27,050","17,255","13,980","11,380","4,530","4,054","44,490","9,371","83,910","40,124",30,27,50,500,"31,180","14,932","296,250","252,782","294,330","248,744","2,470","4,038"
WA,3,"597,400","410,740","80,440","97,830","519,720","35,780","213,530","412,650","888,050","256,780","23,480","7,600",510,"15,360","2,350","89,120","127,570","10,455,741","597,400","10,614,675","474,190","8,073,940","97,590","71,626","54,730","140,524","49,240","83,497","1,470","1,348","75,590","660,247","49,040","97,231","40,770","302,743","87,200","1,008,472","2,090","24,170","102,232","49,720","89,606","10,860","25,768","100,680","158,934","2,130",475,510,"3,177","8,810","28,550","4,290","14,781","28,760","23,826","2,360","6,028",690,"2,944","47,200","827,234","30,440","302,155","1,960","4,660","38,280","43,587","36,030","128,363","45,350","184,500","14,000","6,158","26,920","193,021",800,"4,142","2,170",991,"2,470","4,655",710,946,"30,640","65,755","12,890","57,099","1,510","11,430","425,130","2,911,643","420,370","308,448",300,394,"9,630","3,775","115,510","41,881","7,120",464,"4,990","1,421","39,900","23,440","40,010","6,581","28,870","9,530",530,157,"64,120","113,040","25,360","85,776","24,880","80,679","28,710","14,576","551,820","1,487,360","166,060","499,071","140,520","446,376","116,000","158,085","32,130","25,750","12,540","11,145","352,770","266,570","398,250","397,021",40,49,60,567,"66,230","70,253","508,910","1,158,219","505,020","1,147,793","5,260","10,426"
WA,4,"836,500","485,680","189,470","145,250","741,170","45,060","309,190","596,980","1,508,670","489,790","25,110","9,380","1,040","14,700","1,930","132,940","167,750","30,547,608","836,500","30,926,498","715,400","24,878,354","166,380","124,236","89,960","262,478","80,840","169,799","4,720","4,325","89,020","1,031,966","80,870","250,844","59,770","623,969","125,980","2,309,685","3,250","39,930","204,095","124,280","882,095","20,470","147,891","176,270","378,890","7,120","1,657","1,350","11,841","15,590","66,588","13,700","54,124","85,020","84,895","2,250","4,517","1,420","5,335","131,810","2,267,673","53,750","521,495","7,750","17,637","106,190","158,385","107,020","377,053","128,730","579,826","46,360","20,346","89,620","649,581","3,060","14,922","6,840","5,603","11,190","19,972","1,530","2,208","89,600","226,981","31,900","207,743","4,250","33,583","804,440","16,507,015","798,790","2,058,669","1,380","2,426","25,490","18,962","297,790","248,403","22,600","2,586","24,760","13,466","54,310","52,148","98,840","18,224","167,820","157,181","3,100","1,807","69,040","187,555","33,910","103,685","39,260","119,356","46,140","26,918","812,150","3,524,747","155,550","327,793","124,090","268,221","124,180","185,735","33,430","26,616","10,470","11,449","683,760","1,810,266","711,940","2,030,489",120,94,90,588,"129,370","209,623","700,570","1,693,295","692,920","1,670,230","10,290","23,065"
WA,5,"529,400","242,720","218,730","57,790","466,800","29,250","217,760","345,110","1,085,820","338,190","9,970","2,640",660,"6,670",40,"66,530","143,070","32,634,125","529,400","33,044,345","446,070","25,158,701","169,810","146,106","97,020","373,859","89,550","246,665","7,640","7,737","66,920","897,769","87,180","394,523","60,450","850,210","114,380","2,914,692","3,240","28,300","167,187","107,170","1,664,763","22,200","270,050","145,930","410,220","11,610","2,814","1,650","18,193","14,340","78,341","13,600","61,907","70,710","78,345","4,000","7,080","1,910","8,438","176,270","3,221,767","48,530","488,041","11,890","39,555","143,210","263,847","155,040","570,412","174,030","910,470","69,390","27,138","136,270","1,071,665","4,460","21,382","11,070","8,910","17,680","32,939","2,060","3,462","126,160","357,656","40,380","269,590","5,640","50,465","526,130","21,673,535","524,060","3,099,854",460,968,"11,320","17,575","197,470","273,272","31,130","5,248","17,830","9,809","32,540","36,666","31,020","5,215","129,600","204,618","4,740","3,853","50,670","165,127","8,430","25,859","14,650","44,921","19,060","16,711","518,710","3,810,838","3,620","1,306","2,560",972,"23,020","34,121","21,710","18,195","2,070","3,262","500,110","2,826,591","506,550","3,019,966",140,159,130,418,"125,290","296,305","401,920","1,076,354","392,990","1,045,028","11,690","31,326"
WA,6,"364,070","111,350","222,830","25,140","322,510","20,180","159,300","226,630","838,180","251,400","3,700",470,420,"2,810",0,"36,090","110,960","31,587,676","364,070","31,945,217","307,910","23,694,852","154,260","150,291","92,600","419,467","85,680","285,123","8,990","9,967","53,540","802,937","83,610","532,433","53,980","1,015,308","93,750","2,912,871","3,000","19,180","113,247","83,290","1,706,085","22,000","361,270","102,000","357,541","11,490","2,891","1,900","24,391","11,910","77,228","10,070","53,450","40,020","44,202","1,350","2,257","2,030","8,516","172,310","3,520,222","35,650","382,092","13,470","58,897","142,050","318,779","157,690","639,517","171,160","1,055,749","72,770","29,042","141,460","1,246,882","4,600","20,195","12,770","9,296","19,000","38,495","2,520","4,552","132,390","440,218","38,090","261,191","5,760","56,287","363,050","22,588,468","361,790","3,431,271","1,170","2,209","4,090","9,829","145,580","231,610","31,150","7,115","17,560","10,289","25,920","30,489",0,0,"98,560","168,979","4,900","4,932","40,450","145,570","1,060","2,471","5,030","13,715","8,130","9,821","358,840","3,933,313",0,0,0,0,"3,410","5,958","17,880","15,215",300,521,"357,840","3,199,661","359,190","3,371,333",210,144,150,633,"99,110","296,097","263,760","851,335","255,100","812,680","11,130","38,655"
WA,7,"585,750","106,770","454,040","20,740","523,940","33,850","271,350","309,840","1,495,300","455,650","2,350",220,390,"1,730",0,"36,630","170,800","80,016,784","585,750","80,963,501","511,900","60,438,173","325,660","419,934","222,320","1,317,448","209,040","964,976","21,270","30,433","100,120","2,124,761","206,800","2,405,394","95,090","2,712,904","151,630","5,941,568","5,790","24,370","158,907","117,590","2,831,871","59,880","1,731,703","197,560","946,717","26,590","7,349","7,220","120,506","26,820","215,099","20,220","112,046","63,690","73,724","10,950","18,756","6,040","36,867","383,760","9,454,945","44,410","548,301","31,450","211,452","326,050","996,177","363,310","1,822,943","382,670","3,136,235","178,960","82,121","330,700","3,520,398","11,260","46,757","35,420","22,904","5,840","6,558","9,550","33,414","320,250","1,364,897","76,450","576,373","14,180","186,621","585,030","62,205,116","583,920","10,937,589","8,910","23,270","3,210","9,102","237,710","309,748","81,200","38,433","43,670","25,915","44,220","58,197",0,0,"104,520","141,949","11,820","13,713","76,940","352,138",210,511,"3,910","10,759","6,850","12,794","579,780","11,601,415",0,0,0,0,"1,000","1,790","38,490","35,138",50,67,"582,230","10,628,026","582,990","11,049,438","5,170","1,381","1,890","2,243","216,900","1,024,618","367,030","1,562,751","346,250","1,413,530","26,890","149,222"
WA,8,"193,880","23,640","164,800","4,480","176,790","11,480","113,150","62,630","538,520","179,920",120,20,10,100,0,"3,830","50,960","55,356,561","193,880","56,194,813","172,190","38,570,137","148,250","411,631","122,760","1,540,691","117,970","1,206,783","8,690","22,891","40,070","1,994,928","125,990","4,362,840","31,480","1,414,185","39,670","2,062,718","2,060","4,810","37,834","29,960","787,975","46,860","4,064,951","61,520","838,252","5,210","1,336","8,610","233,119","19,220","212,270","3,610","33,736",0,0,0,0,"5,840","76,360","162,060","5,725,056","5,930","138,304","15,000","217,020","140,470","650,386","155,440","1,169,797","161,820","2,092,444","79,270","42,350","137,380","1,987,930","4,670","28,285","18,430","11,124",0,0,"11,050","53,000","143,120","1,043,204","25,440","304,288","6,420","178,512","193,740","47,472,697","193,700","10,853,755","62,910","226,637",610,"2,106","79,610","150,447","56,450","96,415","20,760","11,709",0,0,0,0,110,116,"5,130","7,173","35,430","270,230",0,0,740,"2,440","1,300","4,446","191,880","10,679,250",0,0,0,0,0,0,0,0,0,0,"193,520","10,703,308","193,730","11,198,281","87,740","65,233","100,700","113,807","103,690","1,392,759","89,300","859,554","72,140","558,363","20,990","301,190"
WA,9,"28,400","3,040","24,520",690,"26,190","1,670","21,650","3,830","82,400","29,500",0,0,0,0,0,80,"8,120","19,073,340","28,400","19,415,642","24,410","10,698,372","25,920","219,923","22,390","789,870","21,790","622,233","1,760","11,261","6,730","641,942","23,940","2,815,900","4,330","246,496","4,490","259,399",400,330,"2,838","4,340","118,513","13,460","3,156,828","12,350","342,302",280,67,"2,410","97,302","5,510","73,111",720,"7,248",0,0,0,0,"2,280","70,471","23,000","1,366,010",280,"16,524","3,400","113,309","19,220","139,092","22,290","279,509","22,980","543,555","10,550","7,646","18,400","369,501",660,"8,207","3,320","1,883",0,0,"4,070","42,968","21,280","410,086","3,620","114,844","1,590","95,251","28,380","17,659,336","28,390","5,025,837","8,000","89,656",80,265,"16,950","108,721","13,830","77,605","2,960","1,725",0,0,0,0,0,0,720,"1,685","7,220","82,342",0,0,90,305,150,772,"28,120","4,772,551",0,0,0,0,0,0,0,0,0,0,"28,360","4,917,115","28,390","5,192,251","19,450","61,097","25,340","122,795","17,190","835,637","11,020","405,616","5,010","140,013","6,830","265,603"
WA,10,"12,520","1,510","10,550",290,"11,480",830,"10,920","1,370","35,030","11,970",0,0,0,0,0,0,"4,380","41,119,646","12,520","41,561,458","10,300","10,502,183","12,090","1,101,463","10,740","3,856,785","10,450","3,334,782","1,610","51,059","2,980","609,475","11,480","16,112,775","1,810","109,936","1,790","96,775",330,80,616,"2,130","61,135","8,240","7,733,296","6,570","441,812",50,13,990,"47,699","3,360","47,860",340,"3,457",0,0,0,0,"2,120","270,358","8,840","3,267,171",50,"5,519","2,620","393,483","6,140","107,022","8,540","232,192","8,840","756,540","3,470","4,442","5,680","137,477",300,"5,497","1,210",669,0,0,"3,350","218,215","8,410","2,295,404","1,900","451,761","1,430","103,896","12,500","37,754,813","12,510","11,119,759","2,270","104,133",20,88,"8,780","393,463","7,780","301,525",680,433,0,0,0,0,0,0,280,"1,865","3,610","67,914",0,0,30,103,70,311,"12,390","11,866,333",0,0,0,0,0,0,0,0,0,0,"12,480","10,726,296","12,510","11,489,849","7,840","83,785","11,590","626,148","5,790","1,195,786","6,660","1,529,366","1,980","222,593","5,200","1,306,773"
