"state","cd117","cd118","stab","pop20","IntPtLat","IntPtLon","afact2","afact"
"State code","Congressional district code (117th Congress)","Congressional district code (118th Congress)","State abbr.","Total population (2020 Census)","Weighted centroid latitude","Weighted centroid west longitude","cd118-to-cd117 allocation factor","cd117-to-cd118 allocation factor"
"34","10","10","NJ",624660,40.724185,-74.191913,0.807538,0.765507 
"34","10","11","NJ",98092,40.77077,-74.229242,0.126855,0.12021 
"34","11","05","NJ",19139,41.030888,-74.306233,0.024752,0.025122 
"34","11","07","NJ",57901,40.950163,-74.64897,0.074779,0.076001 
"34","11","09","NJ",32719,40.981812,-74.244842,0.042379,0.042947 
"34","11","10","NJ",55305,40.809347,-74.263538,0.071496,0.072594 
"34","11","11","NJ",596779,40.862908,-74.363179,0.771767,0.783336 
"34","12","03","NJ",69022,40.274094,-74.622872,0.088714,0.0878 
"34","12","06","NJ",11329,40.442865,-74.297032,0.014641,0.014411 
"34","12","07","NJ",31645,40.639146,-74.377678,0.040869,0.040254 
"34","12","12","NJ",674133,40.395508,-74.549941,0.87019,0.857534 
"35","01","01","NM",528092,35.114167,-106.556648,0.748183,0.760307 
"35","01","02","NM",166485,35.062012,-106.720613,0.235866,0.239693 
"35","02","01","NM",55518,34.139293,-105.886724,0.078656,0.077754 
"35","02","02","NM",518069,32.863416,-106.555042,0.733969,0.725564 
"35","02","03","NM",140435,33.120207,-103.927757,0.19896,0.196681 
"35","03","01","NM",122222,35.257943,-106.656797,0.17316,0.172405 
"35","03","02","NM",21292,35.194038,-106.730445,0.030165,0.030034 
"35","03","03","NM",565409,35.852346,-106.382867,0.801039,0.79756 
"36","01","01","NY",536234,40.904502,-72.888649,0.690159,0.724328 
"36","01","02","NY",204085,40.797311,-72.930462,0.262667,0.275671 
"36","02","02","NY",572886,40.737728,-73.275438,0.737332,0.786763 
"36","02","03","NY",124236,40.712409,-73.478854,0.159898,0.170617 
"36","02","04","NY",31034,40.685749,-73.501427,0.039942,0.04262 
"36","03","01","NY",240737,40.849874,-73.357479,0.30984,0.325674 
"36","03","03","NY",498460,40.792881,-73.635574,0.641542,0.674326 
"36","04","03","NY",94052,40.749344,-73.630394,0.12105,0.125164 
"36","04","04","NY",657380,40.672206,-73.624799,0.84608,0.874836 
"36","05","03","NY",19865,40.724645,-73.741306,0.025567,0.025508 
"36","05","04","NY",88557,40.678486,-73.713288,0.113977,0.113712 
"36","05","05","NY",670310,40.672071,-73.78358,0.862722,0.860718 
"36","05","06","NY",48,40.728448,-73.780289,0.000062,0.000062 
"36","06","03","NY",40358,40.76926,-73.79345,0.051943,0.052464 
"36","06","05","NY",48054,40.706992,-73.823687,0.061848,0.062469 
"36","06","06","NY",626822,40.738162,-73.832747,0.806751,0.814851 
"36","06","07","NY",54013,40.705258,-73.886492,0.069517,0.070215 
"36","07","05","NY",14528,40.69021,-73.846159,0.018698,0.019045 
"36","07","07","NY",376808,40.698247,-73.915291,0.48497,0.493958 
"36","07","08","NY",17238,40.695758,-73.949749,0.022186,0.022597 
"36","07","10","NY",353686,40.676952,-73.997045,0.455211,0.463648 
"36","07","11","NY",573,40.629609,-74.006713,0.000737,0.000751 
"36","08","05","NY",44079,40.666625,-73.844662,0.056732,0.054797 
"36","08","07","NY",121610,40.687292,-73.938922,0.156518,0.151181 
"36","08","08","NY",576030,40.648889,-73.921931,0.741378,0.716099 
"36","08","09","NY",46411,40.64452,-73.927852,0.059733,0.057696 
"36","08","10","NY",16270,40.687121,-73.981317,0.02094,0.020226 
"36","09","08","NY",117631,40.620665,-73.931066,0.151397,0.155629 
"36","09","09","NY",557672,40.647446,-73.947193,0.71775,0.737815 
"36","09","10","NY",80539,40.66844,-73.974964,0.103658,0.106555 
"36","10","09","NY",144350,40.626114,-73.978862,0.185785,0.179584 
"36","10","10","NY",219089,40.692064,-74.004068,0.281978,0.272565 
"36","10","11","NY",104774,40.611009,-73.99237,0.134849,0.130348 
"36","10","12","NY",305013,40.775471,-73.983574,0.392567,0.379462 
"36","10","13","NY",30577,40.805442,-73.963783,0.039354,0.03804 
"36","11","08","NY",66073,40.591647,-73.970154,0.085039,0.086231 
"36","11","09","NY",28539,40.604168,-73.966573,0.036731,0.037246 
"36","11","11","NY",671624,40.596481,-74.104965,0.864413,0.876523 
"36","12","07","NY",158389,40.736426,-73.946263,0.203854,0.195135 
"36","12","10","NY",107387,40.727343,-73.987365,0.138212,0.132301 
"36","12","12","NY",471772,40.760316,-73.966417,0.607193,0.581223 
"36","12","13","NY",1302,40.786479,-73.929116,0.001676,0.001604 
"36","12","14","NY",72838,40.767037,-73.92417,0.093746,0.089736 
"36","13","12","NY",186,40.786516,-73.946021,0.000239,0.000253 
"36","13","13","NY",683108,40.833894,-73.932299,0.879193,0.927697 
"36","13","15","NY",53054,40.874303,-73.884877,0.068283,0.07205 
"36","14","06","NY",150101,40.747698,-73.888718,0.193187,0.200128 
"36","14","07","NY",66151,40.744809,-73.917196,0.08514,0.088198 
"36","14","14","NY",447681,40.788461,-73.861105,0.576187,0.596888 
"36","14","15","NY",86092,40.858442,-73.861751,0.110805,0.114785 
"36","15","13","NY",60809,40.856974,-73.90622,0.078264,0.079247 
"36","15","14","NY",212243,40.824981,-73.872999,0.273167,0.276597 
"36","15","15","NY",494283,40.834346,-73.908151,0.636167,0.644155 
"36","16","13","NY",1175,40.882709,-73.907019,0.001512,0.001525 
"36","16","14","NY",44210,40.874427,-73.827867,0.0569,0.057386 
"36","16","15","NY",143542,40.883497,-73.874323,0.184746,0.186321 
"36","16","16","NY",581474,40.932508,-73.831012,0.748385,0.754768 
"36","17","16","NY",195497,41.023706,-73.75968,0.251614,0.25597 
"36","17","17","NY",568254,41.159307,-73.946936,0.731371,0.74403 
"36","18","17","NY",196241,41.384367,-73.710125,0.252572,0.262199 
"36","18","18","NY",552201,41.475947,-74.149906,0.71071,0.737801 
"36","19","17","NY",12476,41.570022,-73.646375,0.016057,0.017857 
"36","19","18","NY",224770,41.783616,-73.948255,0.28929,0.32171 
"36","19","19","NY",332191,42.107916,-74.39254,0.427546,0.47546 
"36","19","21","NY",129236,42.728221,-74.102573,0.166333,0.184973 
"36","20","20","NY",682881,42.764733,-73.824581,0.878901,0.915034 
"36","20","21","NY",63409,42.783402,-73.978804,0.081611,0.084966 
"36","21","20","NY",94090,43.132439,-73.781207,0.121098,0.133453 
"36","21","21","NY",533081,44.048166,-74.330105,0.686101,0.756099 
"36","21","24","NY",77870,43.983275,-75.950425,0.100223,0.110447 
"36","22","19","NY",300959,42.248981,-75.923554,0.387349,0.432034 
"36","22","21","NY",51245,43.031208,-75.011666,0.065955,0.073563 
"36","22","22","NY",300455,43.110283,-75.439006,0.3867,0.43131 
"36","22","24","NY",43951,43.424612,-76.102663,0.056567,0.063093 
"36","23","19","NY",143821,42.374914,-76.43879,0.185105,0.207381 
"36","23","23","NY",446785,42.226131,-78.071622,0.575034,0.644238 
"36","23","24","NY",102903,42.808217,-77.005432,0.132441,0.14838 
"36","24","22","NY",476516,43.067977,-76.167397,0.613299,0.664312 
"36","24","24","NY",240791,43.148733,-76.739619,0.30991,0.335687 
"36","25","25","NY",733041,43.162978,-77.61492,0.94346,1 
"36","26","23","NY",48374,42.824661,-78.775908,0.06226,0.065154 
"36","26","26","NY",694077,42.955146,-78.837728,0.893311,0.934845 
"36","27","23","NY",281812,42.792068,-78.733964,0.362706,0.391356 
"36","27","24","NY",311456,42.951606,-78.021357,0.400859,0.432522 
"36","27","25","NY",43930,43.172534,-77.897697,0.05654,0.061006 
"36","27","26","NY",82894,43.137299,-78.876967,0.106689,0.115116 
"37","-","14","NC",13,35.152731,-81.094729,0.000017,1 
"37","1","01","NC",570168,35.940426,-77.645843,0.764638,0.829376 
"37","1","03","NC",46668,35.362537,-77.913439,0.062585,0.067884 
"37","1","13","NC",70630,35.37981,-78.034968,0.09472,0.10274 
"37","10","05","NC",253945,36.257459,-80.465592,0.340559,0.327408 
"37","10","06","NC",106778,36.365102,-79.829238,0.143197,0.137667 
"37","10","08","NC",52,35.762732,-80.626059,0.00007,0.000067 
"37","10","10","NC",414848,35.648916,-81.057775,0.556343,0.534858 
"37","11","05","NC",32704,36.023149,-82.019034,0.043859,0.041809 
"37","11","10","NC",3874,35.374705,-81.932748,0.005195,0.004953 
"37","11","11","NC",745639,35.46416,-82.704474,0.999957,0.953238 
"37","12","12","NC",567420,35.305034,-80.792903,0.760952,0.630523 
"37","12","14","NC",332499,35.178494,-80.872991,0.445906,0.369477 
"37","13","04","NC",210960,36.128524,-79.330486,0.282913,0.273374 
"37","13","05","NC",42743,35.931454,-80.520292,0.057322,0.055389 
"37","13","06","NC",22105,36.397074,-79.367163,0.029644,0.028645 
"37","13","08","NC",315573,35.747714,-80.350307,0.423207,0.408937 
"37","13","09","NC",177722,35.735433,-79.740307,0.238338,0.230302 
"37","13","10","NC",2587,35.572716,-80.764597,0.003469,0.003352 
"37","2","02","NC",528439,35.822606,-78.713335,0.708675,0.578951 
"37","2","04","NC",453,35.89483,-78.819404,0.000608,0.000496 
"37","2","13","NC",383860,35.691597,-78.722177,0.514785,0.420552 
"37","3","01","NC",105850,35.995659,-76.694139,0.141953,0.141915 
"37","3","03","NC",639990,35.107526,-77.112156,0.858275,0.858044 
"37","3","07","NC",9,34.676556,-77.659973,0.000012,0.000012 
"37","3","13","NC",22,35.184393,-78.060599,0.00003,0.000029 
"37","4","01","NC",69652,36.046532,-78.355454,0.093409,0.07938 
"37","4","02","NC",217232,35.91224,-78.523819,0.291324,0.247572 
"37","4","04","NC",534257,36.010885,-78.923416,0.716479,0.608874 
"37","4","09","NC",56296,35.779689,-79.124802,0.075497,0.064159 
"37","4","13","NC",13,35.582009,-78.914602,0.000017,0.000015 
"37","5","05","NC",225828,36.146867,-81.423301,0.302852,0.301974 
"37","5","10","NC",324361,35.530289,-81.520795,0.434993,0.43373 
"37","5","11","NC",32,35.450108,-81.949073,0.000043,0.000043 
"37","5","14","NC",197619,35.262796,-81.126958,0.265022,0.264253 
"37","6","05","NC",190450,36.085666,-80.275073,0.255408,0.235902 
"37","6","06","NC",616787,36.07187,-79.882256,0.827158,0.763988 
"37","6","08","NC",69,36.003137,-80.089724,0.000093,0.000085 
"37","6","09","NC",19,35.917119,-79.956437,0.000025,0.000024 
"37","7","03","NC",59012,35.036817,-78.397722,0.07914,0.071638 
"37","7","07","NC",502805,34.224139,-78.090137,0.674298,0.610383 
"37","7","13","NC",261936,35.540304,-78.464718,0.351276,0.317979 
"37","8","07","NC",126169,35.012877,-78.877397,0.169202,0.153673 
"37","8","08","NC",135929,35.33689,-80.277825,0.182291,0.165561 
"37","8","09","NC",351547,35.190719,-79.05102,0.47145,0.428182 
"37","8","12","NC",178168,35.406291,-80.648301,0.238936,0.217008 
"37","8","13","NC",29209,35.424957,-78.858572,0.039171,0.035576 
"37","9","07","NC",116688,34.677489,-79.091674,0.156487,0.148374 
"37","9","08","NC",294048,35.001896,-80.492295,0.39434,0.373894 
"37","9","09","NC",160088,35.023484,-79.377975,0.214689,0.203558 
"37","9","12","NC",83,35.10977,-80.68161,0.000111,0.000106 
"37","9","14","NC",215540,35.087893,-80.808963,0.289055,0.274068 
"38","00","00","ND",779094,47.33954,-99.453293,1,1 
"39","01","01","OH",546669,39.274486,-84.396486,0.694951,0.711299 
"39","01","08","OH",221881,39.22412,-84.612598,0.282065,0.288701 
"39","02","01","OH",239961,39.158483,-84.399524,0.305049,0.326569 
"39","02","02","OH",430367,39.07273,-83.776792,0.547102,0.585698 
"39","02","08","OH",64465,39.235065,-84.518884,0.081951,0.087732 
"39","03","03","OH",539259,40.011362,-82.924302,0.685531,0.665958 
"39","03","15","OH",270490,39.931202,-83.02688,0.343859,0.334042 
"39","04","04","OH",369753,40.488102,-83.776587,0.470047,0.516287 
"39","04","05","OH",244059,41.185678,-82.599255,0.310259,0.34078 
"39","04","09","OH",70422,41.337134,-83.011768,0.089524,0.09833 
"39","04","15","OH",31943,40.281567,-84.192581,0.040607,0.044602 
"39","05","04","OH",31767,40.689496,-83.664914,0.040384,0.043454 
"39","05","05","OH",297047,41.083269,-83.9292,0.37762,0.406328 
"39","05","09","OH",402238,41.574379,-83.847475,0.511343,0.550218 
"39","06","02","OH",177720,38.781172,-82.508077,0.225926,0.258645 
"39","06","06","OH",428682,40.330305,-80.957631,0.54496,0.623884 
"39","06","12","OH",80716,40.021297,-81.69677,0.10261,0.11747 
"39","07","04","OH",102547,40.838035,-82.419515,0.130362,0.139077 
"39","07","05","OH",120549,41.292979,-82.167144,0.153247,0.163492 
"39","07","06","OH",144800,40.696237,-81.390472,0.184076,0.196382 
"39","07","07","OH",73679,41.094649,-81.917774,0.093664,0.099925 
"39","07","12","OH",152802,40.424307,-82.067709,0.194249,0.207234 
"39","07","13","OH",142963,40.827242,-81.405184,0.181741,0.19389 
"39","08","05","OH",17724,40.436886,-84.634724,0.022532,0.023767 
"39","08","08","OH",500283,39.530821,-84.513822,0.635983,0.670858 
"39","08","10","OH",81355,39.918494,-83.808817,0.103422,0.109094 
"39","08","15","OH",146374,40.008689,-84.083581,0.186077,0.196281 
"39","09","05","OH",107251,41.458263,-82.140515,0.136342,0.152334 
"39","09","07","OH",113384,41.417851,-81.793813,0.144139,0.161045 
"39","09","09","OH",313970,41.603028,-83.32846,0.399133,0.445948 
"39","09","11","OH",169446,41.457354,-81.769958,0.215407,0.240673 
"39","10","10","OH",705275,39.739804,-84.156569,0.896577,0.966918 
"39","10","15","OH",24130,39.566757,-83.442484,0.030675,0.033082 
"39","11","07","OH",37741,41.349208,-81.656515,0.047978,0.054493 
"39","11","11","OH",560772,41.492232,-81.585609,0.712879,0.809675 
"39","11","13","OH",94076,41.100148,-81.557083,0.119594,0.135832 
"39","12","03","OH",159655,40.076635,-82.952983,0.202961,0.197362 
"39","12","04","OH",282563,40.396521,-82.881371,0.359207,0.349298 
"39","12","12","OH",286499,40.052042,-82.48115,0.364211,0.354164 
"39","12","15","OH",80227,40.105411,-83.123101,0.101988,0.099175 
"39","13","06","OH",203489,41.048608,-80.730346,0.258684,0.291347 
"39","13","13","OH",222859,41.080355,-81.508999,0.283309,0.319081 
"39","13","14","OH",272093,41.203435,-80.932623,0.345897,0.389572 
"39","14","07","OH",51046,41.363862,-81.529021,0.064892,0.069921 
"39","14","11","OH",56412,41.516093,-81.455503,0.071714,0.077271 
"39","14","13","OH",138217,41.250921,-81.463882,0.175708,0.189324 
"39","14","14","OH",484381,41.625823,-81.161533,0.615767,0.663485 
"39","15","02","OH",178542,39.497532,-83.082628,0.226971,0.232981 
"39","15","03","OH",87716,40.021268,-83.054381,0.111509,0.114461 
"39","15","12","OH",266613,39.686023,-82.45178,0.338931,0.347906 
"39","15","15","OH",233466,39.942364,-83.145824,0.296793,0.304652 
"39","16","06","OH",9659,40.799125,-81.438352,0.012279,0.013068 
"39","16","07","OH",510780,41.200238,-81.833422,0.649327,0.691074 
"39","16","13","OH",188515,40.943049,-81.497143,0.239649,0.255057 
"39","16","14","OH",30156,41.078945,-81.282543,0.038336,0.0408 
"40","01","01","OK",758164,36.098192,-95.891791,0.957434,0.914909 
"40","01","02","OK",70483,36.540455,-95.800154,0.089008,0.085055 
"40","01","03","OK",30,35.890761,-96.143327,0.000038,0.000036 
"40","02","01","OK",690,36.287507,-95.759709,0.000871,0.000956 
"40","02","02","OK",721388,35.468635,-95.404475,0.910992,0.999044 
"40","03","01","OK",33017,36.012159,-96.103447,0.041695,0.04205 
"40","03","03","OK",589538,36.003758,-97.992173,0.744487,0.750821 
"40","03","05","OK",162636,35.630552,-97.471508,0.205382,0.207129 
"40","04","03","OK",21541,35.390506,-97.730351,0.027203,0.026975 
"40","04","04","OK",761773,34.952436,-97.612696,0.961992,0.953943 
"40","04","05","OK",15238,35.458682,-97.309969,0.019243,0.019082 
"40","05","03","OK",180762,35.426862,-97.542864,0.228272,0.219144 
"40","05","04","OK",30097,35.452552,-97.425906,0.038007,0.036488 
"40","05","05","OK",613996,35.529248,-97.423498,0.775374,0.744368 
"41","01","01","OR",578179,45.591897,-122.951602,0.818708,0.669148 
"41","01","05","OR",30,45.441866,-122.742567,0.000042,0.000035 
"41","01","06","OR",285843,45.349269,-122.926192,0.404755,0.330817 
"41","02","02","OR",653012,43.536832,-121.177819,0.924672,0.767373 
"41","02","03","OR",23977,45.658959,-121.565647,0.033952,0.028176 
"41","02","05","OR",173982,44.125571,-121.293222,0.24636,0.204451 
"41","03","01","OR",100640,45.504955,-122.674533,0.142507,0.11825 
"41","03","03","OR",676128,45.509721,-122.534461,0.957405,0.794437 
"41","03","05","OR",74310,45.407526,-122.581106,0.105224,0.087313 
"41","04","02","OR",53197,42.631942,-123.394862,0.075328,0.06459 
"41","04","04","OR",642858,43.866848,-123.33905,0.910295,0.780539 
"41","04","05","OR",127553,44.556283,-122.957357,0.180616,0.154871 
"41","05","01","OR",27390,45.469523,-123.858494,0.038785,0.032317 
"41","05","03","OR",6104,45.457554,-122.538602,0.008643,0.007202 
"41","05","04","OR",63350,44.703413,-123.825859,0.089704,0.074745 
"41","05","05","OR",330334,45.298329,-122.6504,0.467757,0.389753 
"41","05","06","OR",420369,44.988482,-123.010953,0.595244,0.495983 
"42","01","01","PA",713282,40.241622,-75.048954,0.932558,0.973569 
"42","01","04","PA",19364,40.240143,-75.279701,0.025317,0.02643 
"42","02","02","PA",733054,40.035315,-75.079249,0.958409,1 
"42","03","02","PA",31811,39.950621,-75.15536,0.04159,0.042299 
"42","03","03","PA",720246,39.987194,-75.190524,0.941665,0.957701 
"42","04","01","PA",51584,40.304857,-75.346117,0.067442,0.06836 
"42","04","03","PA",19,40.009498,-75.208891,0.000025,0.000025 
"42","04","04","PA",624540,40.169796,-75.325797,0.816536,0.827648 
"42","04","05","PA",78453,40.097845,-75.346631,0.102571,0.103967 
"42","05","03","PA",44599,39.922906,-75.167274,0.05831,0.06101 
"42","05","05","PA",686413,39.92665,-75.331354,0.897429,0.93899 
"42","06","06","PA",752938,40.087113,-75.751666,0.984407,1 
"42","07","07","PA",692643,40.645614,-75.42351,0.905575,0.928747 
"42","07","08","PA",53139,40.990733,-75.221884,0.069475,0.071253 
"42","08","07","PA",7473,40.930543,-75.496959,0.00977,0.01048 
"42","08","08","PA",704423,41.290479,-75.616075,0.920976,0.987851 
"42","08","09","PA",1190,41.027468,-76.03226,0.001556,0.001669 
"42","09","04","PA",120961,40.417675,-75.832674,0.158147,0.171273 
"42","09","06","PA",11926,40.321517,-75.842502,0.015592,0.016886 
"42","09","07","PA",64749,40.871955,-75.708872,0.084654,0.09168 
"42","09","08","PA",7304,41.18455,-76.031354,0.009549,0.010342 
"42","09","09","PA",501306,40.668885,-76.31026,0.655418,0.709817 
"42","10","10","PA",735826,40.189801,-76.858186,0.962035,0.968847 
"42","10","11","PA",23660,39.927087,-76.676199,0.030934,0.031153 
"42","11","10","PA",7387,39.911926,-76.864096,0.009658,0.009868 
"42","11","11","PA",741204,40.015861,-76.400892,0.969066,0.990132 
"42","12","09","PA",262368,41.426537,-76.521949,0.343026,0.382025 
"42","12","13","PA",115494,40.521111,-77.37399,0.150999,0.168167 
"42","12","15","PA",308920,41.111744,-77.380562,0.403889,0.449808 
"42","13","10","PA",21651,40.155515,-77.310047,0.028307,0.031161 
"42","13","13","PA",561355,40.114189,-77.927566,0.733928,0.807922 
"42","13","14","PA",111807,40.119596,-79.110096,0.146178,0.160917 
"42","14","12","PA",110935,40.350497,-79.686026,0.145039,0.160871 
"42","14","14","PA",578654,40.177656,-79.856559,0.756543,0.839128 
"42","15","13","PA",88015,40.453202,-78.735588,0.115073,0.130523 
"42","15","14","PA",74405,40.591823,-79.147411,0.097278,0.11034 
"42","15","15","PA",455944,41.187467,-78.84946,0.596111,0.676148 
"42","15","16","PA",55961,41.045695,-79.80921,0.073165,0.082988 
"42","16","16","PA",688028,41.509264,-80.135371,0.899541,1 
"42","17","16","PA",20876,40.693354,-80.122048,0.027294,0.028323 
"42","17","17","PA",716180,40.548673,-80.085799,0.936349,0.971676 
"42","18","12","PA",653929,40.400823,-79.934601,0.854961,0.93071 
"42","18","17","PA",48684,40.412206,-79.931373,0.06365,0.06929 
"44","01","01","RI",546128,41.813263,-71.387384,0.996442,0.985244 
"44","01","02","RI",8179,41.845359,-71.431727,0.01489,0.014755 
"44","02","01","RI",1950,41.816804,-71.42499,0.003558,0.003591 
"44","02","02","RI",541122,41.695982,-71.514476,0.98511,0.996409 
"45","01","01","SC",678404,32.776283,-80.222845,0.927792,0.82844 
"45","01","06","SC",140489,32.859112,-80.052991,0.192134,0.17156 
"45","02","02","SC",707432,33.870915,-81.284932,0.96749,0.980054 
"45","02","06","SC",14397,34.010348,-80.99534,0.019689,0.019945 
"45","03","03","SC",692784,34.524973,-82.473023,0.947456,0.98019 
"45","03","04","SC",14001,34.747317,-82.357344,0.019148,0.019809 
"45","04","03","SC",7111,34.719185,-82.272657,0.009725,0.009354 
"45","04","04","SC",717203,34.895732,-82.21784,0.980852,0.943398 
"45","04","05","SC",35919,35.059553,-81.960625,0.049123,0.047247 
"45","05","03","SC",31309,34.271007,-81.551737,0.042818,0.042523 
"45","05","05","SC",694939,34.73327,-80.988774,0.950404,0.943843 
"45","05","06","SC",10038,33.86489,-80.346491,0.013728,0.013633 
"45","06","01","SC",52799,32.906942,-80.292815,0.072208,0.081674 
"45","06","02","SC",23771,33.913314,-80.946311,0.032509,0.036771 
"45","06","05","SC",346,33.937409,-80.349465,0.000473,0.000535 
"45","06","06","SC",565994,33.456937,-80.595877,0.774057,0.875524 
"45","06","07","SC",3553,33.91695,-79.845127,0.004859,0.005496 
"45","07","06","SC",286,33.914067,-79.734571,0.000391,0.000393 
"45","07","07","SC",727650,33.983067,-79.326715,0.995141,0.999607 
"46","00","00","SD",886667,43.986511,-98.929578,1,1 
"47","01","01","TN",726822,36.272141,-82.754868,0.946542,1 
"47","02","01","TN",41049,36.055386,-83.474342,0.053458,0.053046 
"47","02","02","TN",732785,35.952353,-83.978139,0.954307,0.946953 
"47","03","02","TN",35086,36.310951,-83.932739,0.045693,0.047508 
"47","03","03","TN",687471,35.396286,-84.846421,0.895295,0.930869 
"47","03","06","TN",15969,36.486988,-84.514242,0.020796,0.021623 
"47","04","03","TN",80400,35.186744,-84.870915,0.104705,0.096769 
"47","04","04","TN",635478,35.659494,-86.173418,0.827583,0.764855 
"47","04","05","TN",108811,35.588436,-86.930629,0.141705,0.130964 
"47","04","06","TN",6158,35.709094,-85.466688,0.00802,0.007412 
"47","05","05","TN",346457,36.082285,-86.72875,0.451192,0.432937 
"47","05","06","TN",188668,36.200742,-86.706436,0.245703,0.235762 
"47","05","07","TN",265122,36.170331,-86.954501,0.345269,0.3313 
"47","06","04","TN",57889,35.454229,-86.12455,0.075389,0.071371 
"47","06","05","TN",112307,36.189637,-86.437561,0.146258,0.138463 
"47","06","06","TN",557076,36.24991,-85.919787,0.725481,0.686816 
"47","06","07","TN",83827,36.467748,-86.852442,0.109168,0.10335 
"47","07","04","TN",74505,35.219113,-87.221971,0.097028,0.090598 
"47","07","05","TN",200296,35.84849,-86.891054,0.260846,0.24356 
"47","07","07","TN",418834,36.248954,-87.369279,0.545448,0.509302 
"47","07","08","TN",128734,35.365508,-88.532581,0.16765,0.15654 
"47","08","07","TN",88,36.323262,-88.043149,0.000115,0.000123 
"47","08","08","TN",637367,35.638899,-89.246083,0.830044,0.889746 
"47","08","09","TN",78892,35.312063,-89.809467,0.102741,0.110131 
"47","09","08","TN",1770,35.135468,-89.921534,0.002305,0.002562 
"47","09","09","TN",688979,35.123331,-89.924795,0.897259,0.997437 
"48","01","01","TX",555174,32.327464,-94.894922,0.723837,0.768552 
"48","01","05","TX",16141,32.73645,-95.259753,0.021045,0.022345 
"48","01","17","TX",151048,31.447131,-94.685534,0.196937,0.209103 
"48","02","02","TX",264821,30.023574,-95.254264,0.345274,0.325052 
"48","02","07","TX",96982,29.751034,-95.407589,0.126445,0.11904 
"48","02","08","TX",14344,29.865073,-95.636282,0.018702,0.017606 
"48","02","09","TX",4379,29.691867,-95.423253,0.005709,0.005375 
"48","02","18","TX",153179,29.895382,-95.453883,0.199715,0.188018 
"48","02","38","TX",280999,29.92471,-95.547771,0.366367,0.344909 
"48","03","03","TX",561979,33.137155,-96.678931,0.73271,0.60233 
"48","03","04","TX",294509,33.090238,-96.774775,0.383982,0.315655 
"48","03","32","TX",76520,33.006099,-96.68289,0.099767,0.082014 
"48","04","01","TX",211813,33.205931,-94.541471,0.276162,0.269052 
"48","04","03","TX",140042,33.151481,-96.256617,0.182587,0.177886 
"48","04","04","TX",421285,33.346541,-96.213038,0.549273,0.535131 
"48","04","05","TX",14116,32.772213,-94.86262,0.018404,0.017931 
"48","05","05","TX",479400,32.629574,-96.244043,0.625043,0.61217 
"48","05","06","TX",108334,31.83961,-95.466337,0.141246,0.138337 
"48","05","24","TX",19766,32.877466,-96.721136,0.025771,0.02524 
"48","05","30","TX",14977,32.690122,-96.577787,0.019527,0.019125 
"48","05","32","TX",160639,32.821383,-96.677798,0.209442,0.205128 
"48","06","06","TX",356841,32.436387,-96.862819,0.46525,0.432546 
"48","06","12","TX",34722,32.608855,-97.372947,0.045271,0.042088 
"48","06","25","TX",346164,32.676302,-97.165609,0.451329,0.419604 
"48","06","30","TX",52650,32.648744,-97.052342,0.068645,0.06382 
"48","06","33","TX",34601,32.755744,-97.187353,0.045113,0.041942 
"48","07","07","TX",262847,29.726662,-95.504988,0.342701,0.328185 
"48","07","08","TX",231116,29.861829,-95.688291,0.30133,0.288566 
"48","07","09","TX",50584,29.682492,-95.47885,0.065952,0.063158 
"48","07","22","TX",27610,29.761071,-95.738923,0.035998,0.034473 
"48","07","38","TX",228754,29.804595,-95.571962,0.29825,0.285617 
"48","08","02","TX",382026,30.157414,-95.397419,0.498086,0.416883 
"48","08","08","TX",325528,30.344873,-95.518544,0.424424,0.35523 
"48","08","10","TX",42723,30.601971,-95.973402,0.055702,0.046621 
"48","08","17","TX",102253,30.929334,-95.519375,0.133318,0.111583 
"48","08","38","TX",63856,30.05957,-95.577388,0.083256,0.069682 
"48","09","07","TX",257829,29.705587,-95.616312,0.336158,0.334496 
"48","09","09","TX",505685,29.641078,-95.474992,0.659313,0.656054 
"48","09","22","TX",7284,29.572956,-95.550417,0.009497,0.00945 
"48","10","08","TX",145876,29.886044,-95.752453,0.190194,0.155521 
"48","10","10","TX",279373,30.085007,-96.747092,0.364247,0.297845 
"48","10","17","TX",7403,30.449036,-97.579983,0.009652,0.007892 
"48","10","22","TX",54111,29.783986,-95.777394,0.07055,0.057689 
"48","10","27","TX",2264,30.088828,-97.282328,0.002952,0.002414 
"48","10","35","TX",58265,30.361415,-97.586778,0.075966,0.062117 
"48","10","37","TX",197312,30.370441,-97.738082,0.257256,0.210358 
"48","10","38","TX",193378,30.017118,-95.651028,0.252127,0.206164 
"48","11","11","TX",570685,31.719167,-101.253753,0.744061,0.731935 
"48","11","19","TX",46849,32.432115,-101.881087,0.061082,0.060086 
"48","11","25","TX",162160,32.425032,-98.25556,0.211425,0.207979 
"48","12","12","TX",718405,32.789817,-97.444832,0.936658,0.830983 
"48","12","13","TX",680,33.248742,-97.588939,0.000887,0.000787 
"48","12","24","TX",65587,32.865173,-97.245841,0.085513,0.075865 
"48","12","25","TX",50048,32.666422,-97.591311,0.065253,0.057891 
"48","12","26","TX",26779,33.101847,-97.521421,0.034915,0.030975 
"48","12","33","TX",3025,32.759159,-97.323935,0.003944,0.003499 
"48","13","13","TX",629009,34.794021,-100.599145,0.820104,0.889096 
"48","13","19","TX",9090,34.440126,-101.691565,0.011852,0.012849 
"48","13","25","TX",8472,33.200241,-98.168802,0.011046,0.011975 
"48","13","26","TX",60899,33.450802,-97.305909,0.0794,0.08608 
